64 192
1 17 0.42782857157898885
1 49 -2.20429998449141
1 5 0.3336945654538393
1 13 0.10175189129114823
1 2 -0.4000968323146494
1 4 -0.5404555528643938
17 33 0.9474007582947473
17 21 0.42014648216557277
17 29 -0.3271171226724872
17 18 0.10656597367375681
17 20 -1.0178074921882723
49 33 1.9421734570626341
49 53 0.3533611870185321
49 61 0.9247625115510234
49 50 0.5944129079084277
49 52 -0.5811855179999595
5 21 -0.166211752287686
5 53 0.49779625356792573
5 9 -0.46070759619938706
5 6 -0.04138924269889784
5 8 -1.1228175992637142
13 9 -0.08270041277054047
13 29 -0.10921506275911362
13 61 -0.3999016729532132
13 14 0.24280884611983153
13 16 -1.1316518741299306
2 18 -0.9056376701208544
2 50 0.0016602882990752908
2 6 -0.743809345391611
2 14 -0.30884177876048846
2 3 -1.5749649771947782
4 3 0.6756191070731583
4 20 -0.4761412508247126
4 52 -0.5427951038280162
4 8 -0.026023410730355724
4 16 0.33602277629965266
18 34 -0.06027908383540647
18 22 -2.0491312705490508
18 30 -2.5510021074858242
18 19 0.289417915539414
50 34 -0.3487105000954884
50 54 0.9521415138678491
50 62 0.371495403372668
50 51 1.6106039691605678
6 22 0.3568960347944861
6 54 1.734009030277585
6 10 0.5670003672608698
6 7 -0.8978919302146161
14 10 -0.8122481834915987
14 30 1.0604836476059443
14 62 -0.4993150790855503
14 15 -0.6939733325394356
3 19 -0.5031905467254321
3 51 0.09279165780215615
3 7 0.7674953288056728
3 15 -0.9712284331088454
19 35 1.1949497251737144
19 23 0.4999671254760979
19 31 -1.1584696761073738
19 20 0.3868020331345525
51 35 -0.531252322595859
51 55 0.02920800408586557
51 63 -0.582573999085114
51 52 0.9687301290201235
7 23 -0.02271045972061899
7 55 2.3043850396633734
7 11 1.3112030348010384
7 8 0.06578251730300799
15 11 -0.1849024675770898
15 31 -0.6624548532081425
15 63 -2.25614524394782
15 16 1.3558377603781493
20 36 0.4910229631869151
20 24 0.35701296051786474
20 32 0.43194833711675845
52 36 -0.8255295045525652
52 56 0.8998192625522463
52 64 -1.6862242542386408
8 24 0.10025726821543389
8 56 -0.16166261774231275
8 12 2.141631841042391
16 12 0.3823928920205042
16 32 0.7737191194645896
16 64 0.14386619018482386
21 37 -1.910423507102768
21 25 1.6158369266754213
21 22 0.5362050426708873
21 24 -1.2580799464803905
53 37 -1.75265453372082
53 57 0.22182026204566038
53 54 -0.8060782942040942
53 56 -0.6707866485711237
9 25 -0.6885905557949012
9 57 0.826472590402501
9 10 0.5202367664510943
9 12 0.21048300169987752
22 38 0.6979067044586922
22 26 0.3673610660332496
22 23 -1.3376520031553807
54 38 -0.5736329872501108
54 58 0.44063811412422776
54 55 -0.5896869867821154
10 26 -1.7609792733116088
10 58 0.34039860592546506
10 11 0.08955498922930635
23 39 -0.2675363281827857
23 27 0.4871414620286682
23 24 -1.2296343811864348
55 39 0.6272001644922142
55 59 -0.78212033851431
55 56 2.021596290095
11 27 -0.10802306645854151
11 59 0.1858035500550105
11 12 -0.26255234882523415
24 40 -1.6938072176011583
24 28 -0.11318076681862492
56 40 -0.5877893415963957
56 60 0.0006835878939326661
12 28 -0.15475568142157203
12 60 -0.8537757760297296
25 41 -1.1578443423370293
25 29 -1.3416338934254077
25 26 1.5647262921421246
25 28 0.3560834158994165
57 41 -0.5648542062106876
57 61 0.25640675770570287
57 58 1.1508609130741505
57 60 2.561767778133751
26 42 -0.3270579960357736
26 30 -0.8180564171288021
26 27 -2.432511137034939
58 42 2.2005978773263037
58 62 -0.6102474134020114
58 59 1.2425341864104198
27 43 -0.7150083325275515
27 31 0.08308321629759495
27 28 -1.4795837733884212
59 43 -0.6449283099473082
59 63 0.5675884747159646
59 60 0.345265368401315
28 44 1.0391429135009753
28 32 2.045949766583239
60 44 0.57129143088952
60 64 -0.1709169945623542
29 45 -0.41803763378552944
29 30 -1.476629705383049
29 32 0.2576614022842819
61 45 0.925109477477378
61 62 -1.4150064459258915
61 64 -1.8865747348951338
30 46 1.2390837616133061
30 31 0.11624357705700034
62 46 0.09774666136069962
62 63 1.651514501745739
31 47 0.6954382478462308
31 32 0.908808389853566
63 47 -1.050367943498491
63 64 1.8843093507208954
32 48 1.0877775852169627
64 48 -1.785015479846593
33 37 -0.6157990881783926
33 45 -0.23456075531608472
33 34 -0.8792504697758462
33 36 2.306282367945621
34 38 -0.5065625966850499
34 46 -0.3206964143440248
34 35 0.7584020619062569
35 39 1.8763175738479383
35 47 0.770986633167908
35 36 -1.477813747966233
36 40 -1.2239810885458333
36 48 0.5296647479793112
37 41 -0.27530475859220227
37 38 0.2368501474776826
37 40 -0.5814368611563437
38 42 0.20598951248479574
38 39 3.14617761934966
39 43 0.42455633732825665
39 40 -2.137955768743411
40 44 0.5542862450124391
41 45 0.4169014944265397
41 42 0.7188167013257962
41 44 -0.9619114580343678
42 46 1.0467901885913762
42 43 0.22703501825515032
43 47 0.24120376919987235
43 44 0.5295755840377473
44 48 1.1661284393661215
45 46 0.19355187910734392
45 48 0.47052299371136136
46 47 -0.05954893017013688
47 48 0.21423734576762707
