625 1250
1 145 0.22648402284290547
1 449 -0.942006407361549
1 93 0.48828264600765986
1 574 -1.3072598849873933
2 233 -1.1802449367814671
2 525 -0.6043687882161333
2 286 -2.048750821772528
2 336 -0.2169086281395745
3 145 -0.5075916336770595
3 449 -1.2997610528582273
3 404 0.9131499266570834
3 18 -0.7556366078980024
4 284 1.8561607041975212
4 95 0.5773465269716141
4 15 1.4731133310260502
4 54 -0.02166070000317428
5 577 0.5974284002982013
5 226 2.1119654474184273
5 524 -0.23266913597431843
5 96 0.34826775602339366
6 65 -0.7154732948632093
6 282 -0.2608158831106515
6 85 0.27708574726898705
6 144 0.369504763225583
7 58 1.6848068191318772
7 51 0.34943463507422734
7 214 -0.6081548936292859
7 558 -0.6308796614913809
8 98 1.4609215157048372
8 284 0.38118727434035504
8 486 0.41677176346006606
8 54 -1.3498878128078824
9 10 1.2091664345704314
9 347 -1.8866854194868237
9 532 -1.1109963015011317
9 343 0.08028750644125365
10 290 0.8381736093152414
10 100 0.2193941567856322
10 285 0.2517677244335073
11 277 0.08176975433261914
11 348 0.5448409191317998
11 589 1.9285845295130841
11 534 -1.8701446904535601
12 586 -1.5734791628314764
12 485 1.224436634652139
12 535 -0.5488491153255476
12 63 0.3013074613386383
13 403 0.2744925030815497
13 104 0.34295142899274395
13 342 0.4011502625576636
13 536 0.901186800845571
14 537 2.120673062679748
14 99 2.7165063898233703
14 541 -0.4002106173756184
14 246 -0.8847477798216218
15 348 -1.1328776016772675
15 539 1.3463801514136533
15 589 0.2305487071017012
16 17 -2.2659364227888665
16 297 0.4199423461040554
16 109 -0.7010212828993186
16 112 0.5671852579638336
17 537 0.924248204084706
17 541 -0.3257988461950272
17 110 0.6746516138972489
18 299 0.16916421543559876
18 111 1.4390542947796257
18 302 -0.703438357867149
19 165 -0.18928823664877598
19 109 -1.5504660340749943
19 613 -0.256817503413415
19 112 -0.40433448126752985
20 217 0.12732642498713706
20 114 0.6284611816277313
20 163 -1.5695737934553304
20 24 0.7147912764073701
21 546 1.445896698112587
21 499 -1.2456869918913198
