625 1250
1 145 1.0595267090956562
1 449 -0.3758443932191727
1 93 -2.2328616498654514
1 574 -0.2148044460435651
2 233 -0.5188611765910396
2 525 -0.0948452201220736
2 286 -0.8738225046292355
2 336 -1.6557974173191212
3 145 -1.6638730724680906
3 449 -0.13860138331816993
3 404 1.9830396564582202
3 18 -0.7312344831945404
4 284 -0.8096052123639673
4 95 0.3488618382798589
4 15 0.7182138948731168
4 54 0.032197310934415746
5 577 0.6269078885037096
5 226 0.4383188650723925
5 524 -1.522512975426963
5 96 0.46360602086534664
6 65 -1.0579378433469457
6 282 0.8694221780245253
6 85 -0.3176176688473902
6 144 -0.23298647078146884
7 58 -1.4479458224885386
7 51 -0.8429321157820562
7 214 0.7318506923554118
7 558 -0.20221407069415326
8 98 -0.16245198587690263
8 284 -0.5803012275962075
8 486 1.1834844399826192
8 54 -1.8176703747858547
9 10 -1.3044521257948438
9 347 0.6083212717875593
9 532 0.08450709781339734
9 343 -0.44069847755675384
10 290 -0.15765116802885282
10 100 -1.247353812916703
10 285 1.0768965137978561
11 277 -1.4980204387334919
11 348 -0.41185871383020256
11 589 -1.3498612939053163
11 534 -1.6817905080245061
12 586 -0.250121897646448
12 485 0.5898063834014761
12 535 1.2371338355169035
12 63 -0.10314535227337462
13 403 0.12392863094953317
13 104 0.4303873028639228
13 342 1.463594947449747
13 536 0.447478985411562
14 537 0.2649689527736818
14 99 0.8706504536526529
14 541 -0.614680809841014
14 246 0.2883382866798829
15 348 0.20368264102427996
15 539 -0.6500057532877338
15 589 -0.2167831976396266
16 17 -0.3193665050511233
16 297 0.12172003049606878
16 109 0.7785816044005673
16 112 1.4148051721425454
17 537 0.6399263051656919
17 541 -0.4718971062582968
17 110 1.0295387303335206
18 299 -0.9421784817768817
18 111 -0.8582176386398732
18 302 -0.8272265835985816
19 165 -0.327543870534101
19 109 -0.5282396412622888
19 613 0.2056455562621009
19 112 0.012223849778433646
20 217 -0.38255237832359834
20 114 0.17150502265084389
20 163 -0.720773528824867
20 24 1.2173006730286289
21 546 0.4495681445575758
21 499 0.7193558250821066
21 500 0.2030521571914147
21 164 0.35732646065224716
22 179 2.1271005944749306
22 500 -0.3255131330074715
22 164 0.024760799597522237
22 102 0.11538295268953505
23 553 -0.07553347985969619
23 116 0.06569977323308059
23 213 -0.22230980841766074
23 304 -0.6823766829441664
24 115 1.589306031917093
24 549 -0.2772804887493004
24 212 0.6982928542852851
25 555 -0.7258675799674751
25 356 0.6302646791793199
25 550 0.011126342990835212
25 118 0.1778365984127144
26 307 -0.33181216601783564
26 263 0.2862338208217834
26 227 -1.0432627156114778
26 119 -0.47244868838068577
27 553 0.13607180493904886
27 304 0.1714016980203328
27 126 -0.20734618693510076
27 120 0.0870804142052817
28 554 -1.2018224307916348
28 267 -1.1415412199252721
28 364 -0.038743264055517465
28 370 -0.07669283188816393
29 169 -1.0607432164321469
29 266 1.1394026072392767
29 310 -0.09983815101795424
29 122 1.3696427057633747
30 316 -0.7608779818450584
30 123 0.8478199211471809
30 556 1.1445143850225505
30 312 -1.041013022464732
31 124 2.177152995445995
31 596 -1.6286820140912177
31 175 -1.068698509282499
31 608 1.6058325784513585
32 58 -1.3498227410963628
32 331 0.047310658089871054
32 558 1.491690365106525
32 368 0.859155202678939
33 221 -1.404393854102718
33 126 -0.37727165875637475
33 559 1.3127437626033762
33 120 -0.5629090641820989
34 611 -0.35372169196509756
34 127 -0.04378837218348044
34 319 -2.4202235304757433
34 560 -1.5571079952971443
35 129 -0.9134637143122414
35 562 0.1541251383195968
35 318 0.13023179202241783
35 514 -0.3198594029383777
36 313 0.3724475261478294
36 579 -0.7565103605998462
36 46 -0.9414740178673311
36 432 0.2875859419687221
37 177 -1.4690114774834455
37 603 -0.350034087989833
37 564 1.6993910821365563
37 131 0.6104234708245241
38 133 -0.6250694957067338
38 373 0.44071241644457454
38 566 0.18575416824069654
38 87 0.5566356345598877
39 138 0.22948042081832595
39 182 0.40514923364649136
39 567 0.12050765205529411
39 135 -0.13229653114037515
40 425 1.7268851313477573
40 378 -0.9250672104062874
40 519 -0.7480818395032329
40 568 1.70616769877515
41 137 -0.5162826746696489
41 321 0.5991330334578052
41 325 -2.0729167816186416
41 42 -0.7402323869054879
42 139 -0.5318532919231679
42 324 -0.36996092037959477
42 136 1.7881987512112656
43 433 -0.094521262548569
43 570 -0.04495830901401712
43 135 0.5301006078619411
43 138 0.6713149983456139
44 571 -0.40021360002849793
44 333 1.387963110313233
44 139 0.32836633459813347
44 136 -0.39423887405693553
45 330 0.7761477955979799
45 140 0.5011749436520625
45 421 -0.2209613183380288
45 575 -1.1704049802097918
46 524 1.646345582747848
46 226 -1.3256269407100192
46 413 -0.5887949804457207
47 187 0.13901680129165395
47 244 0.8467637227528928
47 141 -0.2081460594285475
47 366 0.9749930981368611
48 187 0.3228842557616092
48 244 -0.16464852535700256
48 188 1.0156980523752295
48 479 1.4133670890169245
49 377 -0.9236871088431367
49 189 0.410912839107686
49 526 2.537452271536521
49 143 -0.5061326818151434
50 593 -0.4925665304445665
50 386 -0.5016493147354129
50 527 -0.8063604420550682
50 247 -1.893394106810005
51 529 -1.581572305842798
51 250 1.257848462955633
