512 1536
1 65 -1.3824082572104293
1 449 -0.13837638061203172
1 9 0.465185572298041
1 57 0.8255675508699051
1 2 1.1425302383698732
1 8 0.1581970398003609
65 129 1.685445364947987
65 73 -0.8970386771008678
65 121 -1.879856908427162
65 66 -0.4213884210664345
65 72 0.5524981205222396
449 385 0.6190914534987558
449 457 -1.1147428230568128
449 505 0.7067362060111628
449 450 0.3796451548070478
449 456 0.02714084730903604
9 73 -0.2526399923045389
9 457 0.7348885872563717
9 17 -1.1138474248193897
9 10 -0.5026329269613018
9 16 0.6713577397017167
57 49 0.637462844070534
57 121 0.33552940295012035
57 505 -1.018747814174158
57 58 0.14402757380380923
57 64 1.4024040669419406
2 66 0.03180624258687052
2 450 -0.02891028711088751
2 10 -0.12604972950677998
2 58 0.1831913362567542
2 3 0.8818460431276443
8 7 1.1297020470633614
8 72 -0.47082218376235324
8 456 1.4882334521677127
8 16 0.736632079061022
8 64 1.4747366489015654
66 130 -1.1299415671943571
66 74 -0.04248626170213492
66 122 0.5799121726601023
66 67 0.13201425643231973
450 386 1.5269118145269607
450 458 0.2405724045113987
450 506 -0.7517395247449327
450 451 0.768074555115354
10 74 1.0168829584855712
10 458 0.7699459452500965
10 18 0.7881401960776518
10 11 0.18365138270974335
58 50 -0.8837383954303577
58 122 -0.37537199263765914
58 506 0.8048336740713695
58 59 -1.2259058896103456
3 67 -0.2474303764657129
3 451 1.395482387212847
3 11 0.4368587416532565
3 59 -0.10721254002407844
3 4 0.8717931724244895
67 131 0.06841578825222244
67 75 0.5270593147402793
67 123 -0.39048128050666614
67 68 -1.2917578133042653
451 387 -1.0353206012811218
451 459 -1.0199570627609187
451 507 -0.6964215718574588
451 452 -0.8375152474779968
11 75 1.738808835240015
11 459 1.1446660768274108
11 19 0.454854369816226
11 12 1.571725875701131
59 51 0.7186920398564675
59 123 -0.6494784249129927
59 507 -0.5608989401061273
59 60 1.3554234417172681
4 68 -0.9799915186789164
4 452 -0.4552334228593028
4 12 0.6751573461146783
4 60 1.2519588259848715
4 5 1.1226350947490003
68 132 -0.555440214776274
68 76 -1.2020168151637218
68 124 -1.857008428181499
68 69 -1.4729222143185778
452 388 1.4619657531375398
452 460 -0.43508028478478905
452 508 0.7091437362034024
452 453 0.27063986476220897
12 76 -0.7847825230271525
12 460 0.9797054743970219
12 20 0.14228805106555747
12 13 -1.8786866359676282
60 52 0.9222329993099533
60 124 0.33744573872412204
60 508 1.0109319573848194
60 61 -0.17359743948675213
5 69 -0.2516576931879842
5 453 0.5743373756115441
5 13 -0.07492693676377432
5 61 0.1490464847399152
5 6 -0.8410186782146526
69 133 -1.3373490219010875
69 77 -1.7267078506566562
69 125 -0.18287718154500587
69 70 -0.3180868394179059
453 389 1.2381006530914407
453 461 0.09448975871973105
453 509 0.9077994922341108
453 454 1.3339168036948323
13 77 1.2244512516549408
13 461 -0.6361000659592714
13 21 0.08905832505670015
13 14 -0.4952272977712995
61 53 -1.2828734784571107
61 125 0.12916134210796062
61 509 0.456460627955719
61 62 -0.5953906732257228
6 70 2.036717572126469
6 454 0.5614353985323391
6 14 0.81080456551562
6 62 -0.4312150172785202
6 7 0.5982978766590749
70 134 -0.5552587189330797
70 78 0.48817920550034943
70 126 -1.5425993750008733
70 71 0.4674370469860767
454 390 -0.233659776009101
454 462 -0.04414782315861919
454 510 0.4831984830027381
454 455 -0.23377890800892015
14 78 -0.5899898584133737
14 462 0.502690821735263
14 22 -0.007462576979611629
14 15 2.424015353094754
62 54 0.7148195139198307
62 126 -2.214555351708144
