512 1536
1 65 -0.34476564367075
1 449 1.0977534338515416
1 9 -0.5589283133161386
1 57 -1.6104072305514654
1 2 0.13730500447063673
1 8 -0.3096680358589062
65 129 2.152881897866395
65 73 -0.39845481327214755
65 121 0.03451546991698159
65 66 0.8817231633078956
65 72 -0.8013921170967864
449 385 0.15669257531924738
449 457 -2.0418496616993504
449 505 2.0168787678793874
449 450 -0.28885836336629683
449 456 -0.002404772979715107
9 73 -0.5597874279296386
9 457 1.1839801660716656
9 17 -0.5744730439129629
9 10 0.6045050218751666
9 16 1.4666508432675442
57 49 -0.7983150502988665
57 121 0.03134458556193288
57 505 1.2984046042969022
57 58 0.8957040070097145
57 64 0.5146510321214116
2 66 0.9970793001147503
2 450 -1.2161003279519838
2 10 -1.4101623589246108
2 58 -0.3694790447879609
2 3 0.06552393260591297
8 7 1.0337047469879042
8 72 -0.46751375267777934
8 456 -1.197916910962312
8 16 0.9261491967531638
8 64 -0.32816441357582815
66 130 0.7339124149796759
66 74 -1.1800616069221
66 122 -0.30652352473141276
66 67 -2.9320167711106664
450 386 -0.11478494696409461
450 458 -1.4096815449899558
450 506 0.08475408282448846
450 451 -0.23932661835573163
10 74 -0.26812170253093925
10 458 0.026503168308867845
10 18 0.280206980642044
10 11 -0.18845185548367135
58 50 -0.5301882520736055
58 122 -0.8101942474414491
58 506 -1.3350552141165406
58 59 0.8111132969653089
3 67 1.599754579052124
3 451 -0.4311546620740975
3 11 -0.3178889608662607
3 59 1.0737204808904168
3 4 1.7501586179057325
67 131 -0.33185015264321266
67 75 -0.39600442850981815
67 123 -0.7005478620180627
67 68 -0.25955499748084015
451 387 0.14516849913087057
451 459 -0.6364535095557108
451 507 2.260526353936833
451 452 -1.6285233423747942
11 75 1.807395578146115
11 459 0.5976495674539705
11 19 -1.756917144906226
11 12 1.623899281977942
59 51 -2.0979822617663055
59 123 0.5030680990164763
59 507 0.1766172076370626
59 60 -2.3529941961347793
4 68 1.7566861028405039
4 452 -0.9235351965146998
4 12 2.693975164174778
4 60 -0.7080852931431989
4 5 1.2732351067549839
68 132 -1.150085754607762
68 76 1.0115019822625664
68 124 1.0687456340251347
68 69 -1.022730906640809
452 388 -0.08413972611462298
452 460 0.2915320602793139
452 508 0.3483614875892621
452 453 0.6341849168014213
12 76 0.34325898388224946
12 460 -0.9180551060990217
12 20 1.239874295486573
12 13 2.1357408981082013
60 52 0.2458552236309831
60 124 -0.4932212793525586
60 508 -0.8787791332244423
60 61 0.40749822475714237
5 69 -0.07723650540027667
5 453 -0.8163020356415667
5 13 -0.1970884086104281
5 61 -1.6848670241362413
5 6 -1.1055833241598214
69 133 -0.6415163846702934
69 77 -1.3436962717034862
69 125 0.29931418930491416
69 70 1.890126974691262
453 389 -1.3418608193690609
453 461 -0.2264878602991316
453 509 -0.5483704345473126
453 454 0.37499872514650934
13 77 0.3249781562176689
13 461 -0.041403934596525575
13 21 1.7698588434201776
13 14 -0.2070084956595485
61 53 -0.3637547738696141
61 125 -1.6962014467530402
61 509 0.43680951766230536
61 62 0.21677505153090915
6 70 -0.41580205568650785
6 454 -1.0114167004496684
6 14 -0.9752631821039298
6 62 -0.14023153521781354
6 7 -1.8208122306876873
70 134 -0.48634226516303175
70 78 -0.08861357833892794
70 126 -1.6238742185955908
70 71 1.0077922706731055
454 390 0.05311554314426904
454 462 -1.5895883816070688
454 510 1.5103343151285002
454 455 -0.16440824545907337
14 78 -0.6306353351389815
14 462 0.37888547414282703
14 22 -0.10323271735972216
14 15 0.1860987335046089
62 54 -0.4951365915648421
62 126 1.1849995961496358
62 510 -0.6345786631191571
62 63 0.09296416427015375
7 71 -0.6717105409829699
7 455 0.09314509442678705
7 15 -0.3273268704726216
7 63 0.3605327101478067
71 135 -0.37477904005441176
71 79 -0.5440163202033734
71 127 -2.017507556244884
71 72 -1.063617801239447
455 391 -0.13024030905674525
455 463 1.146782016757219
455 511 0.39389738542497477
455 456 -0.5062255773696304
15 79 -0.8870060999496528
15 463 -1.2167011766163685
15 23 1.6035948326135254
15 16 0.7050076753180301
63 55 -1.0617244164562158
63 127 1.080460624891638
63 511 0.03522256257056775
63 64 -2.993746226409474
72 136 0.07184699096953034
72 80 0.5494940108404397
72 128 -0.14261330239443742
456 392 1.89875062494844
456 464 0.47385029313769983
456 512 -1.3010140990763923
16 80 0.26338735591822543
16 464 1.5509062062114742
16 24 0.10967676749261572
64 56 -1.6346604848195587
64 128 0.8280922834471027
64 512 0.7520596002026808
73 137 -0.18941108915467944
73 81 -0.5466845347206626
73 74 0.6016256565030499
73 80 -0.35722834510826146
457 393 -0.45163866323705754
457 465 -0.23004606206042696
457 458 2.350715385308713
457 464 -0.027152760368699947
17 81 0.8207229165985634
17 465 -1.9627272591205513
17 25 -0.3442355556929559
17 18 -0.1536306330359868
17 24 0.8494054373251082
74 138 -0.4850359521107263
74 82 0.5578258390011429
74 75 -0.22462261671370393
458 394 -1.2815624314357927
458 466 -0.2884751815922645
458 459 -0.8148599291302571
18 82 -0.35891433770031345
18 466 1.2620850450009387
18 26 0.9828320997515977
18 19 0.5273843592957845
75 139 2.3188216404362625
75 83 -1.7456277476350102
75 76 -1.2001523196111277
459 395 -0.31186921982260357
459 467 -1.5131926147355657
459 460 0.08595669148307211
19 83 -0.3858297677300967
19 467 0.044177033797535965
19 27 -0.39144930348423457
19 20 0.4302583524074056
76 140 0.631748047417146
76 84 0.016921444212412134
76 77 0.5210950605239317
460 396 0.28760921009078255
460 468 0.8780847091004378
460 461 0.5409553391260972
20 84 0.9359301583771619
20 468 0.8204246831534564
20 28 0.02406638242292603
20 21 0.12403596295523259
77 141 0.023193383051151577
77 85 -1.6268608317919286
77 78 1.1797357345306325
461 397 1.0261606460644226
