400 800
1 21 -0.9520706795582344
1 381 -1.2799277174963657
1 2 2.531601991930587
1 20 -0.7307724275450912
21 41 -0.9178277509493897
21 22 -0.3131947222716734
21 40 -0.924073942807196
381 361 0.06505046792558468
381 382 1.2690011941689137
381 400 0.0062826106858047655
2 22 0.700994109528797
2 382 1.1626611466006116
2 3 -0.7927246980479
20 19 -0.5601341642835038
20 40 -0.13854614699994997
20 400 -0.5403189289161698
22 42 1.0435593958800924
22 23 1.2908391904536916
382 362 -1.7624163105982433
382 383 -1.8732278412569938
3 23 0.7353937542820634
3 383 0.024637869133902746
3 4 0.02668924073140508
23 43 -1.5358423170669233
23 24 1.2234290697844266
383 363 -0.6438770141124539
383 384 0.4297917470219169
4 24 -0.9611391350338571
4 384 -0.5147239829855245
4 5 -0.3792522539936783
24 44 2.4336590776748928
24 25 -1.0266227746274368
384 364 0.17383627221377213
384 385 -0.6470775679321027
5 25 0.2974719245555383
5 385 1.6158771653294637
5 6 1.588406158073778
25 45 -0.9170090157053763
25 26 -0.6835246335903157
385 365 0.9143401295244856
385 386 -0.24647750488489104
6 26 -0.7437937928942664
6 386 -1.3005624894954178
6 7 0.3605458764774423
26 46 1.380657732308735
26 27 2.078745688657044
386 366 1.1942310816439676
386 387 -0.5344951482661864
7 27 0.6809551921527098
7 387 -1.4586622483980471
7 8 -0.6645049267211945
27 47 0.7572207321508585
27 28 -1.4995198187971632
387 367 -0.1809103406419266
387 388 -0.03869610546724552
8 28 0.612392318114941
8 388 -0.19671029595939518
8 9 -0.3744192291540218
28 48 -2.08983757373569
28 29 -1.4830856983497402
388 368 0.042766787527725746
388 389 -0.0939118415483072
9 29 -0.6281505631615544
9 389 1.265488801583087
9 10 -1.4711358809733068
29 49 -1.4964346250838694
29 30 0.37990473273848896
389 369 0.7262505710051996
389 390 1.3077944401371264
10 30 -0.01081965164045938
10 390 2.7470358365422785
10 11 0.042170014658296055
30 50 -0.46391814197720654
30 31 1.3177886365387017
390 370 0.5975188055178754
390 391 -1.5137421735392569
11 31 0.28572861978550923
11 391 1.269031461299969
11 12 0.41806320801669317
31 51 -0.275507139494449
31 32 0.7358011741455796
391 371 -0.46964024351306843
391 392 0.39521937497393783
12 32 -0.1113597664812614
12 392 -0.614865537879925
12 13 -0.08256091824757787
32 52 0.6193409562776797
32 33 -2.0237915882782636
392 372 -0.9317287892200514
392 393 -1.6298534667319
13 33 1.057506304325139
13 393 0.5454233745449086
13 14 1.3404841427278549
33 53 -0.46413044243046725
33 34 0.3917651056816691
393 373 -0.47801300697689153
393 394 1.2593347222134368
14 34 0.9001678424647424
14 394 1.2070071605733455
14 15 -2.429182898863358
34 54 -1.0649753152764014
34 35 0.06664798336685
394 374 0.9671797082698932
394 395 0.26425697584164465
15 35 0.24918621946923403
15 395 0.085075676620192
15 16 -0.3249399722343261
35 55 1.8876615629066713
35 36 -0.7248076895187678
395 375 0.04369225036210937
395 396 -0.3890599453695597
16 36 1.0735503973653902
16 396 0.9213321490488979
16 17 -1.9070338439511234
36 56 0.1768494968974445
36 37 -0.7739802948070316
396 376 -1.4042104041698702
396 397 -0.7206490953202264
17 37 0.7493149393628221
17 397 -0.7359989651244925
17 18 0.1472459685552679
37 57 -1.3696546018604863
37 38 1.3908668968921325
397 377 -0.7489446873146082
397 398 0.24217173627261146
18 38 1.1010405482312655
18 398 0.6977632412679093
18 19 0.5234140902973982
38 58 -0.03241168609697878
38 39 0.6558170315910593
398 378 -1.3695738627099527
398 399 0.625505304671018
19 39 2.460724481933323
19 399 -1.2640896100097858
39 59 -0.8137287479109933
39 40 -0.612330989751545
399 379 -0.3448624698357817
399 400 1.4982018208209698
40 60 0.742265774866843
400 380 -1.032407513810259
41 61 1.3041319255830488
41 42 1.9532719902182047
41 60 -0.965040912005292
42 62 0.8212821127456842
42 43 -0.6898778854727109
43 63 0.0270769238894611
43 44 0.14264688531610037
44 64 1.2789784812257534
44 45 0.09950708150100965
45 65 -0.23639095970467663
45 46 -0.9128071415682643
46 66 0.6189690819278477
46 47 0.5129430478741811
47 67 -1.513976852360924
47 48 -0.3870003521811741
48 68 -2.32997904151855
48 49 -0.22729550285714986
49 69 1.830717929926133
49 50 -1.12667890378437
50 70 0.7567683743810176
50 51 -0.5240724631133679
51 71 -1.57111414903915
