64 63
1 2 0.5507979025745755
2 3 0.7081478226181048
3 4 0.2909047389129443
4 5 0.510827605197663
5 6 0.8929469543476547
6 7 0.8962930889334381
7 8 0.12558531046383625
8 9 0.20724287813818676
9 10 0.05146720330082988
10 11 0.44080984365063647
11 12 0.029876210878566956
12 13 0.4568332243947111
13 14 0.6491440476147607
14 15 0.2784872826479753
15 16 0.6762549019801313
16 17 0.5908628174163508
17 18 0.023981882377165364
18 19 0.558854087990882
19 20 0.2592524469074654
20 21 0.41510119701006964
21 22 0.28352508177131874
22 23 0.6931379183129963
23 24 0.4404537176707395
24 25 0.15686773847496327
25 26 0.5446490180318447
26 27 0.780314764511367
27 28 0.30636353237617975
28 29 0.2219578839321814
29 30 0.38797125755564876
30 31 0.9363836498604304
31 32 0.9759954224729338
32 33 0.6723836759128137
33 34 0.9028341085383981
34 35 0.8457508712931793
35 36 0.37799404132888914
36 37 0.09221700887172424
37 38 0.6534109025235362
38 39 0.5578407623884509
39 40 0.3615647630625781
40 41 0.22505450483983191
41 42 0.4065199163762486
42 43 0.46894024869916906
43 44 0.26923557825106126
44 45 0.2917927742254326
45 46 0.45768639932297794
46 47 0.8605339129469265
47 48 0.5862529044678214
48 49 0.2834878624322098
49 50 0.2779775066236013
50 51 0.4546220755219468
51 52 0.20541034460498753
52 53 0.20137871104307314
53 54 0.5140350598174419
54 55 0.08722936878080467
55 56 0.4835855323515865
56 57 0.3621762123878334
57 58 0.7076866218156711
58 59 0.7467462231020046
59 60 0.6910929218557643
60 61 0.6891804137549141
61 62 0.3736001241489283
62 63 0.6681348047352675
63 64 0.3398486639568179
