64 63
1 2 0.8928601514360016
2 3 0.3319798053011772
3 4 0.8212291230578318
4 5 0.0416966257252499
5 6 0.10765667993596795
6 7 0.5950520642062402
7 8 0.5298173621928216
8 9 0.4188074285566543
9 10 0.33540784927332923
10 11 0.6225194321960902
11 12 0.4381414261088741
12 13 0.7358821063486902
13 14 0.5180364119992688
14 15 0.5788586002261571
15 16 0.6453550958955938
16 17 0.9902242713734164
17 18 0.8198581969218414
18 19 0.4132009348161808
19 20 0.8762676552066274
20 21 0.8237594325705213
21 22 0.054474507822354634
22 23 0.7186372365641943
23 24 0.8021705624244754
24 25 0.7364066438114389
25 26 0.7091317507811673
26 27 0.5409368543025281
27 28 0.12482417438060978
28 29 0.9576472954696684
29 30 0.40325629873491986
30 31 0.2169511603235601
31 32 0.7172758464533194
32 33 0.9942074384219376
33 34 0.25561405560083506
34 35 0.6713094319392804
35 36 0.5990059131391166
36 37 0.7173321455555131
37 38 0.9373495346449046
38 39 0.35180976853970203
39 40 0.253634097471396
40 41 0.402472509036773
41 42 0.746510717184985
42 43 0.7240705674116883
43 44 0.4061077960583893
44 45 0.9893798482800024
45 46 0.450499280745166
46 47 0.3738084341003529
47 48 0.7096286061692021
48 49 0.08245855331170848
49 50 0.3983729188112832
50 51 0.7708809663078797
51 52 0.7647509835004671
52 53 0.28385938355769735
53 54 0.18954219037038056
54 55 0.471250964735315
55 56 0.3348060445026235
56 57 0.734735043713651
57 58 0.18910711553486437
58 59 0.33110407412108767
59 60 0.8442284208225689
60 61 0.6150240343223761
61 62 0.8852640797373716
62 63 0.976553020407678
63 64 0.8369085929071826
