128 127
1 2 0.010374153885699955
2 3 0.5018745921487388
3 4 0.4957732931341461
4 5 0.13382952895927658
5 6 0.14211108545453854
6 7 0.21855867562607822
7 8 0.41850818051045247
8 9 0.24810116841355911
9 10 0.08405965116535008
10 11 0.3454986400504001
11 12 0.16677634653232143
12 13 0.878559085532659
13 14 0.9509640316267165
14 15 0.038748375832319826
15 16 0.699107391398761
16 17 0.5727598155694092
17 18 0.8980071182251496
18 19 0.6668989729196366
19 20 0.5478377830464816
20 21 0.7024274240680553
21 22 0.3864771696146654
22 23 0.6944386777644582
23 24 0.8248704645005481
24 25 0.46566847536726585
25 26 0.9405244095266561
26 27 0.8037397700123178
27 28 0.9833592482243325
28 29 0.1696362575837671
29 30 0.5210847114597973
30 31 0.9455174169762407
31 32 0.6495404631604762
32 33 0.8608319232256967
33 34 0.9708460120902251
34 35 0.18554168693446071
35 36 0.2431156753134085
36 37 0.8734008431011248
37 38 0.9062772769235077
38 39 0.7582779867966488
39 40 0.3469019537755197
40 41 0.46353471398405754
41 42 0.6105377408481294
42 43 0.496281717671187
43 44 0.4779740135383469
44 45 0.43555546476634577
45 46 0.8704082964265311
46 47 0.18735864706142158
47 48 0.6876740931926751
48 49 0.7035291738013881
49 50 0.9252000772711074
50 51 0.03945481767426706
51 52 0.6471167135451114
52 53 0.638053984717385
53 54 0.461697662470697
54 55 0.053059424485393025
55 56 0.03857092316235833
56 57 0.16953141420787687
57 58 0.7945478869785394
58 59 0.16260604656008082
59 60 0.1387386997795519
60 61 0.3529169532326819
61 62 0.4844984551528021
62 63 0.6977363851237776
63 64 0.801156431695686
64 65 0.2667743770719413
65 66 0.9094762092582502
66 67 0.022866949969676864
67 68 0.3751227624957739
68 69 0.1996333286482247
69 70 0.3428052291614103
70 71 0.4441122950440465
71 72 0.49813961036179266
72 73 0.41434632479962163
73 74 0.21425596288493742
74 75 0.2166397127268621
75 76 0.2323071272464986
76 77 0.7290856206264126
77 78 0.4159186670147922
78 79 0.5838981780137995
79 80 0.4943366051327067
80 81 0.4300468142111865
81 82 0.7347658170361696
82 83 0.5562164868036489
83 84 0.3026306416600065
84 85 0.970798194813456
85 86 0.22484261212330414
86 87 0.13876915695467273
87 88 0.6149324753622187
88 89 0.49192893928474624
89 90 0.1831527336532205
90 91 0.1093105151646997
91 92 0.5395755249234239
92 93 0.2892992815482438
93 94 0.10305405184612337
94 95 0.49060154817431567
95 96 0.6320916847324551
96 97 0.03796921692694821
97 98 0.5001079204417592
98 99 0.0835434299294453
99 100 0.7913182347443759
100 101 0.7580360249227713
101 102 0.2622732208029519
102 103 0.10085859104522166
103 104 0.9171927061604335
104 105 0.5174602417688304
105 106 0.13353967592343363
106 107 0.1125431140433566
107 108 0.8416411484140771
108 109 0.5460747365304214
109 110 0.26101658314752796
110 111 0.5758255178198639
111 112 0.31385260677792237
112 113 0.7916231853067416
113 114 0.4930907184029588
114 115 0.9651581834600466
115 116 0.5203119444971533
116 117 0.9030215954972695
117 118 0.24980456060231693
118 119 0.5214873031839404
119 120 0.5057456833900043
120 121 0.813071480728264
121 122 0.07319422123083008
122 123 0.8362070007447454
123 124 0.8042356353788297
124 125 0.4063212708530659
125 126 0.036451248322167173
126 127 0.7672541069525759
127 128 0.6789275690306019
