128 127
1 2 0.1802696888767692
2 3 0.019475241487624584
3 4 0.4632185264983446
4 5 0.7249339291921478
5 6 0.42020360458772743
6 7 0.4854270981677824
7 8 0.012780814590608647
8 9 0.4873716073198716
9 10 0.9418066523433661
10 11 0.8507950893767787
11 12 0.7299644702208186
12 13 0.10873607186897494
13 14 0.8939041702850812
14 15 0.8571542470728296
15 16 0.16508661759522714
16 17 0.6323340138234961
17 18 0.020483612791232675
18 19 0.11673726878001622
19 20 0.3163673116125404
20 21 0.15791230667493694
21 22 0.7589795881605054
22 23 0.8182753578641435
23 24 0.34462449095921743
24 25 0.3187987968624336
25 26 0.11166123199466038
26 27 0.08395314332205706
27 28 0.7127259356888429
28 29 0.5995433962576555
29 30 0.055673679585078406
30 31 0.47979728165943036
31 32 0.4016764806306522
32 33 0.8479789975469745
33 34 0.7178491793398788
34 35 0.6020640512488246
35 36 0.5523838215054973
36 37 0.9491023977466375
37 38 0.9866733303584686
38 39 0.3380540496495278
39 40 0.2398746790524734
40 41 0.7964357539879462
41 42 0.06368643077465541
42 43 0.3646156429960411
43 44 0.07002280262450244
44 45 0.31936770705091
45 46 0.07038259510695688
46 47 0.29026366713531204
47 48 0.7901011234337895
48 49 0.9054003208000718
49 50 0.7926213850799262
50 51 0.5618187101448784
51 52 0.6160183850726514
52 53 0.3614835422032018
53 54 0.1688172985854528
54 55 0.4362409336651609
55 56 0.7328253363481761
56 57 0.06288762386070046
57 58 0.020732978881171316
58 59 0.770548066415019
59 60 0.29995200943055433
60 61 0.7011642750435169
61 62 0.7346677209045017
62 63 0.9329046271873459
63 64 0.4003284329218084
64 65 0.35843792834815624
65 66 0.8065667909277211
66 67 0.7644910965444714
67 68 0.6526147399155839
68 69 0.8109665739550673
69 70 0.6422148587410551
70 71 0.9574440528259551
71 72 0.33387442145109236
72 73 0.738252622848673
73 74 0.9498333057371812
74 75 0.33436415416124
75 76 0.6116319967348144
76 77 0.3656701675771531
77 78 0.46154029138730046
78 79 0.07500199310871569
79 80 0.019343362298242628
80 81 0.7596494675521736
81 82 0.4527591644919976
82 83 0.6228340076529896
83 84 0.7399515177978947
84 85 0.4186634301818408
85 86 0.36761762506764994
86 87 0.16902881059075237
87 88 0.7938724066348071
88 89 0.8330374085844274
89 90 0.734212987305353
90 91 0.8752945800236829
91 92 0.6480564419758135
92 93 0.6960661747706572
93 94 0.1930180802665976
94 95 0.7676322349393081
95 96 0.33408289430233906
96 97 0.4379592060627783
97 98 0.3188702397585751
98 99 0.5682896689272663
99 100 0.6586923514330885
100 101 0.5755585410552345
101 102 0.31818719398704765
102 103 0.21800337527051994
103 104 0.8449385308721757
104 105 0.30216468778761074
105 106 0.43822067087734373
106 107 0.09141458692565019
107 108 0.30097916984093387
108 109 0.08569480601338675
109 110 0.34371330696030433
110 111 0.7093010177714357
111 112 0.9739682557652591
112 113 0.6252248400713203
113 114 0.2693035401785444
114 115 0.6567088061886622
115 116 0.6269978191913107
116 117 0.8256522290722502
117 118 0.5336939818963534
118 119 0.9111216648007269
119 120 0.4155036692248403
120 121 0.2860446694951897
121 122 0.5190077415876589
122 123 0.9224502382708699
123 124 0.723911262619614
124 125 0.4939130011335059
125 126 0.4974963527482624
126 127 0.6487221982847005
127 128 0.4477711603657113
