1225 2450
1 36 0.22516234725210324
1 1191 -1.0211823252457717
1 2 1.0569797433587098
1 35 0.9211747793522562
36 71 -0.11422612143012148
36 37 -0.4790662138534427
36 70 -1.024200821223067
1191 1156 -1.3904728160181228
1191 1192 -1.6876290171573485
1191 1225 -0.8082337469056391
2 37 0.12397961320034905
2 1192 0.8409867063662035
2 3 1.2940608717218514
35 34 2.34975518393947
35 70 -0.4093305329608337
35 1225 -0.18768467575769038
37 72 -0.26954108157552775
37 38 -0.6545572098703654
1192 1157 0.31870496005778076
1192 1193 0.6951599927929886
3 38 -0.806901305619015
3 1193 0.8958308827480251
3 4 0.8669298439383475
38 73 0.04130191062104704
38 39 0.08513887048541063
1193 1158 0.7982615671610823
1193 1194 2.4415666876547255
4 39 -0.017542415585243228
4 1194 1.0389521848051007
4 5 -0.25628916261299267
39 74 -0.34980045714653785
39 40 1.0855743614269258
1194 1159 0.32449859128822867
1194 1195 -0.3170608229213986
5 40 -1.2285716632231034
5 1195 -2.1335108694214893
5 6 0.7492340240239733
40 75 -0.5682875258656367
40 41 -0.08580672803806545
1195 1160 0.22652773413728722
1195 1196 -0.7399204663198375
6 41 -0.06257019604590595
6 1196 0.510016380642616
6 7 -0.4128163817723863
41 76 -0.008740179364592805
41 42 -0.918602043887201
1196 1161 -0.7560295548715402
1196 1197 -0.4616399272446309
7 42 1.181422287661198
7 1197 1.4460575229245598
7 8 1.1002268564323514
42 77 0.09577615111470911
42 43 -0.6099070152429885
1197 1162 -1.2326809308096622
1197 1198 -0.7340020354029455
8 43 0.3297483814897863
8 1198 -0.4653958312270414
8 9 -0.5706967283182369
43 78 1.4597381401004936
43 44 -0.93646663884189
1198 1163 0.4560660647203685
1198 1199 1.0034109667659845
9 44 -0.2534072351255979
9 1199 -1.2102128630951603
9 10 -0.7484796181532553
44 79 -0.10078086819158176
44 45 0.44937050296092285
1199 1164 -1.5365204001540644
1199 1200 -0.10490736833438845
10 45 -0.0529328877472363
10 1200 -0.25636420122323017
10 11 -0.10743998281030871
45 80 0.6541098332696157
45 46 -1.3927103700779415
1200 1165 1.898878159017905
1200 1201 0.37203858394382056
11 46 -1.6394274921004863
11 1201 -0.07139228153060506
11 12 -0.4660957724891766
46 81 1.743212448740046
46 47 -1.1128113210519859
1201 1166 -0.7696631393120704
1201 1202 0.27116915674719966
12 47 -0.31630193365102444
12 1202 -0.04131490412656861
12 13 2.183921674697455
47 82 -1.1853491481685445
47 48 0.9774067729392625
1202 1167 1.3358513689560163
1202 1203 -0.46100217086348383
13 48 -0.46616347085538296
13 1203 -0.15796500374387348
13 14 -0.6992145510620889
48 83 -1.9173796123617823
48 49 -0.032556562158222974
