1225 2450
1 36 -1.6615255218665492
1 1191 -0.37879671497808964
1 2 -0.23955400118455872
1 35 0.4116260057117277
36 71 1.0197380646585072
36 37 -0.15067547990018257
36 70 1.463399018232565
1191 1156 2.0950932410082475
1191 1192 0.7002588643755214
1191 1225 0.8227517858775687
2 37 -0.3858380413232359
2 1192 0.3227734633377372
2 3 0.9506459860288692
35 34 0.9042073670908698
35 70 -0.25901873005240555
35 1225 2.7061100380889336
37 72 0.06509270307632649
37 38 0.4657788454076556
1192 1157 -0.218054661777849
1192 1193 0.5446870702837046
3 38 -1.0463633117483344
3 1193 0.9783254882248447
3 4 -0.04333143851753942
38 73 -0.2809870219802325
38 39 1.0027453132904254
1193 1158 0.6772816067261206
1193 1194 1.8142698541597881
4 39 0.3848508080730858
4 1194 0.4441459175261646
4 5 1.143151037426075
39 74 0.4247869758478697
39 40 -0.3538857509093567
1194 1159 -0.1328666857056454
1194 1195 1.0533578037714966
5 40 0.24891894042821355
5 1195 -0.5405327025041525
5 6 -1.8195870750912801
40 75 -0.22510042999809995
40 41 -0.5356305694759155
1195 1160 0.9269388751383811
1195 1196 0.7769005855162859
6 41 -1.2811585060821433
6 1196 1.3598253606820376
6 7 -1.2330632126340018
41 76 -0.05895461520641015
41 42 0.8453997368971615
1196 1161 0.3019822012382218
1196 1197 -0.3475836852383495
7 42 -0.7486511795176608
7 1197 0.40487555655668056
7 8 0.8085146408947885
42 77 -0.8519394162853974
42 43 -1.1491354576814654
1197 1162 -0.5071879821766342
1197 1198 1.1085455215688185
8 43 1.0313316546195157
8 1198 1.3151318759143256
8 9 1.049309748837886
43 78 -0.9306639417112597
43 44 0.19303954853065067
1198 1163 0.2702714661788932
1198 1199 0.04596739057038005
9 44 -0.7955122781946625
9 1199 0.26197856612253856
9 10 0.5609466462367004
44 79 -1.3308674903693938
44 45 1.276729319124276
1199 1164 -1.590862640932362
1199 1200 0.34863152292789784
10 45 -0.7498872306527052
10 1200 -0.9756490192464812
10 11 -1.2870070021494213
45 80 0.9335476759679232
45 46 1.2452171051282006
1200 1165 -0.10579926492138673
1200 1201 -1.0410001920953615
11 46 0.7014086415241819
11 1201 0.7589448164638475
11 12 1.5260144439795518
46 81 -0.6244587183921425
46 47 -0.4577414660521382
1201 1166 -2.889929872664975
1201 1202 -0.583523869999659
12 47 -0.4175573432488187
12 1202 -1.187437142756919
12 13 0.09539871226196271
47 82 1.8646126059128256
47 48 0.8909475585254822
1202 1167 1.05675313938767
1202 1203 -0.29928933430746546
13 48 0.0027904806521120173
13 1203 -0.19964055745706033
13 14 -0.8612120059296796
48 83 0.04549733260592534
48 49 -0.8438938967429238
1203 1168 1.737117278775294
1203 1204 0.24737696088937416
14 49 0.40461743637971337
14 1204 -0.7755689018535684
14 15 -0.24974232325384177
49 84 -0.4860789914181061
49 50 0.07391085071255583
