900 1800
1 31 0.36024538306291
1 871 0.8635971740501939
1 2 -0.1374329993360023
1 30 -1.1632789038828153
31 61 -1.9238033069077207
31 32 -0.3043800925771519
31 60 -0.530297202406423
871 841 -0.20807293001803553
871 872 0.7292076794003528
871 900 -1.011990692005225
2 32 -1.7624246425612382
2 872 -0.1769907796088231
2 3 -0.9661396091089722
30 29 0.8295025258437285
30 60 -0.5263991986181813
30 900 0.11635763954355197
32 62 -1.05167536950279
32 33 0.15101166698486437
872 842 -0.27532944051541436
872 873 -0.9251008540818565
3 33 -1.111933104446445
3 873 -0.4584437980264885
3 4 -1.405641674122395
33 63 1.337744734773952
33 34 -0.6476046777168366
873 843 0.593685266635681
873 874 1.7724192278339237
4 34 0.18602575724889928
4 874 -0.6323339966673581
4 5 0.2598970334413002
34 64 -0.40564192240431773
34 35 -0.1730727274648556
874 844 -0.8239276295042973
874 875 -0.567595698636385
5 35 -0.44773602914204036
5 875 0.5234397580408674
5 6 -0.5931076518736724
35 65 -0.9855458734712575
35 36 0.7713883318445226
875 845 0.888786190554052
875 876 -0.8519457334406564
6 36 -0.9456801345894854
6 876 -1.604100202123199
6 7 0.48845230968919134
36 66 0.9099689806694078
36 37 0.2245973894103225
876 846 0.5141036735310911
876 877 -0.18853784477032395
7 37 0.34499888243409116
7 877 -1.5012947347340946
7 8 1.6435381837403327
37 67 0.11326362897991715
37 38 2.4518643372000746
877 847 -0.511613936058834
877 878 0.2177658358887362
8 38 -1.7245467561094674
8 878 1.2977862496554171
8 9 1.5336047697477848
38 68 -0.3389426054770762
38 39 -1.014236220311607
878 848 1.4489340635806913
878 879 0.6418753409349055
9 39 -0.07366322881217734
9 879 1.4528970826080922
9 10 1.3207545989286023
39 69 -0.4357349371649427
39 40 -1.7065186730183233
879 849 0.09486780574201477
879 880 0.2673923178472783
10 40 0.12963751670018925
10 880 -1.0760429135377987
10 11 1.4988456489959832
40 70 -0.812757555619264
40 41 -0.10736743796667321
880 850 0.2163777319424853
880 881 0.39904714674387926
11 41 -0.44346048217663314
11 881 1.635705207953615
11 12 -1.0249363386234962
41 71 -1.1732161777984291
41 42 1.576099729322101
881 851 0.08387684320088554
881 882 1.252784599716246
12 42 1.4959752733217098
12 882 1.2207724213279412
12 13 1.150460307209491
42 72 -0.6498426797361981
42 43 1.2849171389808456
882 852 0.31113565710525876
882 883 -0.8853629902047193
13 43 0.9096927479306244
13 883 -0.4213722776228715
13 14 0.332818474784501
43 73 0.7364394219525976
43 44 1.5335594134299781
883 853 0.22988154046124948
883 884 0.6198688508675678
14 44 -0.37935472231128375
14 884 -0.18549228807442644
14 15 -1.7037505349504258
44 74 -0.17851855128886998
44 45 -0.36149130094453263
884 854 -2.1619116477868037
884 885 -1.4925756990504486
15 45 1.0804690898430533
15 885 1.2748189606559077
15 16 -0.11891026978529892
45 75 -0.24714558876826986
45 46 -0.30822076536860366
885 855 -0.19492172644321729
885 886 0.841193080096719
16 46 -0.4168455233836605
16 886 2.3031068927817695
16 17 1.4868358613059431
46 76 0.870733008481909
46 47 -0.4940898847173165
886 856 -0.04021016620594652
886 887 -0.3354817785997824
17 47 -0.6585370002561213
17 887 0.7815006665656489
17 18 -1.0565188633466591
47 77 1.9730324418592258
47 48 1.9082537978973848
887 857 -0.6957101468144405
887 888 1.417073234627413
18 48 1.3606784448411176
18 888 0.7782544264776845
18 19 0.7273908511443837
48 78 1.922933869076122
48 49 0.11998641615076505
888 858 -0.7682455858222492
888 889 0.4098603880314184
19 49 -0.21919075538995206
19 889 1.212261036375227
19 20 -1.0587700760417982
49 79 0.2563674630082173
49 50 -0.23851400431066777
889 859 -0.7933017321721336
889 890 -1.5569147674388963
20 50 0.07039085194566333
20 890 -1.1707555557493021
20 21 0.4044596724061465
50 80 0.1526714785120113
50 51 0.7476444264156443
890 860 1.1411305541672792
890 891 0.8183322155637748
21 51 0.3144289389111147
21 891 -0.6353507372124
21 22 0.8777360530496788
51 81 0.2830616723418098
51 52 -0.08616511045087734
891 861 0.06955456476251051
891 892 -0.42363972684419876
22 52 2.2505127110650505
22 892 1.838205302387695
22 23 1.5140782153157852
52 82 -0.9791608466078353
52 53 -0.978867468727193
892 862 1.7601414995834919
892 893 1.4622249534021177
23 53 -0.24750364725525117
23 893 -0.1004032402821677
23 24 0.12516502052126227
53 83 -1.3488594580915843
53 54 -0.43086884927003716
893 863 0.31745597331775754
893 894 -1.6438164538097424
24 54 0.7500612769012115
24 894 -0.4459690574141644
24 25 -0.044552565206734396
54 84 -1.0336322388031522
54 55 0.06932434360421282
894 864 -1.0282129774915716
894 895 1.8000799419952866
25 55 0.9589028497619639
25 895 3.0203599012547304
25 26 0.884160123484262
55 85 0.3974975710473415
55 56 -0.06296500091047878
895 865 -0.9037108517032678
895 896 0.07434070662373898
26 56 0.6437293473853775
26 896 0.313590037262868
26 27 0.7433468143938353
56 86 0.4969756406297239
56 57 -0.7208765640012256
896 866 1.4294338432513514
896 897 1.673523467804963
27 57 0.6547453486015232
27 897 -0.7812442954722216
27 28 0.7533488661426044
57 87 0.7197248303689358
57 58 1.7919358296700159
897 867 0.21440205850790445
897 898 1.2121618299304477
28 58 0.36463103796675583
28 898 0.28780308352822437
28 29 -0.5451590182389201
58 88 -0.35499775865954364
58 59 -0.43042796424251867
898 868 0.757818584558002
898 899 -0.9032082898623301
29 59 1.486873359581255
29 899 -0.5750258145678462
59 89 -0.15637807900814535
59 60 -0.4623931110967736
899 869 1.8382471927299946
899 900 -1.9294054059448311
60 90 -1.2437907877072607
900 870 -1.6693351771209688
61 91 0.3735160030818276
61 62 0.5412730434784534
61 90 2.130016014544391
62 92 0.29594879119538625
62 63 1.0521909093874562
63 93 -0.9801710036079145
63 64 -0.7471314389758276
64 94 -0.017191436100459496
64 65 0.35681662488376215
65 95 -0.9112159444907673
65 66 -1.1127340318815415
66 96 0.17202669747146243
66 67 0.4741177775028356
67 97 0.05876567990712816
67 68 -0.11862779540648596
68 98 -1.0323127930993807
68 69 -0.6747914125271532
69 99 0.8042325810594554
69 70 1.4284110683897642
70 100 1.5091762974767624
70 71 1.068285356575648
71 101 -0.17840182714758215
71 72 -0.9415882635080431
72 102 -0.2963040426691326
72 73 0.3223147846081278
73 103 -0.33413101294370556
73 74 -0.1796568017492141
74 104 0.1973284257652712
74 75 -1.2457029055853186
75 105 1.420493325793248
75 76 -0.10970081712170598
76 106 0.8954313248913691
76 77 -0.6640764531940772
77 107 -1.299666024939036
77 78 0.30847657953773033
78 108 0.25696898248850997
78 79 -0.3182163254872928
79 109 0.6290773838044541
79 80 0.03344862036583525
80 110 0.27978613162385024
80 81 0.6574018817758289
81 111 0.5913432829425517
81 82 0.5735903281801968
82 112 -0.6916738951934319
82 83 0.17982691579727444
83 113 -0.026378236056980166
83 84 0.23110400422487806
84 114 -1.160333983093259
84 85 0.5980823137774238
85 115 -0.32823653836494965
85 86 0.39226971924833837
86 116 -0.9393616529520052
86 87 0.33790456134060726
87 117 -0.638788220031989
87 88 -0.9430257981552789
88 118 2.4523365201511065
88 89 0.18183362950686127
89 119 1.2218741900333023
89 90 -1.4572923490811849
90 120 0.974977666696339
91 121 0.4856125368125512
91 92 0.06791084578705203
91 120 -1.4307924984121665
92 122 -0.014335610721284383
92 93 1.4460653182259589
93 123 0.6263757039739171
93 94 -1.1222803065012623
94 124 1.3815585561249377
94 95 0.6289904175126002
95 125 0.5996425517524477
95 96 -1.195732435352575
96 126 0.1011867320285789
96 97 -1.215048097336202
97 127 0.2712305308625898
97 98 0.012162012977020133
98 128 -0.3462449639323979
98 99 -0.037811112274295046
99 129 -0.28531317919029325
99 100 -0.06774406285865764
100 130 -1.5459730250684383
100 101 -0.6697347490855479
101 131 -0.50794367987064
101 102 0.8072650243379355
102 132 -0.028293964423381546
102 103 0.368210397018205
103 133 -0.19451524392422584
103 104 -2.9339036496250483
104 134 1.3630915356770703
104 105 -0.6758384253028151
105 135 0.6612878755456765
105 106 2.057679696650827
106 136 0.0713874656272552
106 107 -1.183049999664733
107 137 1.7852517258145908
107 108 -0.7176031572560883
108 138 0.1929710389543483
108 109 0.368494530295138
109 139 0.7873597426015162
109 110 -1.1873379035506502
110 140 0.3409973028403155
110 111 -0.2699987757759545
111 141 1.4959008485511736
111 112 -0.4168365011939754
112 142 -0.6205235132357911
112 113 -1.015555110901679
113 143 -0.669097518680149
113 114 0.3074778472947304
114 144 0.54553276823142
114 115 -0.45833956638094636
115 145 -0.4067348660452547
115 116 -0.10339819025944985
116 146 0.7375388246397867
116 117 0.035080695899750824
117 147 0.08349374769978611
117 118 -0.4965642647440213
118 148 0.7082564366241684
118 119 0.790165970572899
119 149 -1.0276229919004005
119 120 0.42823143817186987
120 150 1.9180160066677834
