900 1800
1 31 -1.406166190366521
1 871 -0.45679401269989245
1 2 1.8145642051180049
1 30 1.211256605885787
31 61 0.5013656115536139
31 32 -0.19215495365066376
31 60 1.1320108524564796
871 841 0.7418025196056232
871 872 2.021575799421345
871 900 0.20609285761724902
2 32 -2.0702658125503
2 872 -1.1710076762257124
2 3 0.8542888407071032
30 29 -0.39671598243556216
30 60 2.600255182432021
30 900 0.13171402265110646
32 62 -0.8803223722143363
32 33 -0.03973574665982405
872 842 0.16868578590180583
872 873 -2.1096771881214007
3 33 0.43267364560940935
3 873 -1.4541151992353976
3 4 -0.9442246750178466
33 63 0.2999158106290205
33 34 2.396004308347926
873 843 1.1073517160358994
873 874 -0.0851789894938462
4 34 -0.16854703675789035
4 874 -0.9544124530118163
4 5 -1.5296674366088823
34 64 0.972678788653064
34 35 -0.29989894996728744
874 844 -0.19830788178257897
874 875 -0.22770490023056078
5 35 -1.790438329641374
5 875 -0.03133094278199226
5 6 1.0238181240333135
35 65 0.7921966260891675
35 36 2.3738787748121664
875 845 -1.1905113727453072
875 876 -0.6877426858638847
6 36 0.1105029845723374
6 876 -0.5750344809971006
6 7 -0.19079159056328118
36 66 -0.0650164378973816
36 37 1.1765195210722372
876 846 -1.3905988691269215
876 877 -0.35817524290052005
7 37 1.224427263851132
7 877 0.693674044802802
7 8 1.1371397074361045
37 67 1.2829606372371127
37 38 -0.26347957332066435
877 847 0.2764688061558595
877 878 -1.567943223342472
8 38 -0.5968248232849125
8 878 0.907283919089752
8 9 -0.7660231630381462
38 68 -1.9284763492587744
38 39 -1.7386002107834837
878 848 0.6020398943039985
878 879 0.21298422813448878
9 39 0.26360825965912915
9 879 1.1326995863352411
9 10 0.9730943547427418
39 69 2.0150125804121872
39 40 0.3892906981420164
879 849 0.5903339429489276
879 880 0.7945110537928656
10 40 0.19343819563193926
10 880 0.43938552851043094
10 11 -0.04831252030599843
40 70 -2.71761811447444
40 41 0.5294749512238445
880 850 0.5967705261360161
880 881 0.49769566757550265
11 41 -0.5256175337404955
11 881 -0.13289303130384883
11 12 -1.1877361851916075
41 71 -2.880310560535256
41 42 -0.9773472250769424
881 851 0.09180451600086272
881 882 0.6675841534579428
12 42 1.617337067584911
12 882 0.5179005810827209
12 13 0.6484065627442958
42 72 0.4582894974657547
42 43 -0.913044257187493
882 852 -0.744081228131279
882 883 -0.7873770659810836
13 43 1.1008665623117055
13 883 -0.352349140425018
13 14 -1.1884655204771135
43 73 -0.39873445801302126
43 44 0.7517521192006901
883 853 0.39153336819028256
883 884 0.4292181225891228
14 44 -1.141754746480613
14 884 1.0339458618686888
14 15 -0.9549533512861595
44 74 0.8330660060677144
44 45 0.9721003855899549
884 854 0.6168668675228278
884 885 -2.225812095304187
15 45 -1.7034489909104489
15 885 -1.229803472507187
15 16 0.4407963017431376
45 75 -0.5861574449939648
45 46 -0.14831026718539472
885 855 0.8113618622331982
885 886 -0.9882152816324802
16 46 1.6808678965485424
16 886 -1.0132493176921316
16 17 0.10180955481259234
46 76 0.27690069935977957
46 47 -0.0944672053708762
886 856 1.2937960644488735
886 887 -0.38911034219696317
17 47 -0.06728000546946505
17 887 0.18010121408085206
17 18 1.6380439857952955
47 77 0.5895611297631302
47 48 -0.01921857838081425
887 857 -0.39878703911978797
887 888 -0.4927603237033359
18 48 -1.6280140184715859
18 888 -0.2906523460133251
18 19 -0.4714521920453544
48 78 -0.9199697790052518
48 49 -1.4141489458448062
888 858 -0.535026126399
888 889 -0.11528910247241886
19 49 -0.567776196145886
19 889 1.875631454891733
19 20 -0.2213165673514829
49 79 0.0076422160375989685
49 50 -1.2974826340790093
889 859 -1.3515895315662068
889 890 -0.2804956769669086
20 50 -0.22381819994081936
20 890 -0.3648271392276175
20 21 -0.8094425985482075
50 80 0.4967776059978802
50 51 0.9083657291879348
890 860 0.20012070972653845
890 891 1.2401426686761892
21 51 -0.42029961805402427
21 891 -0.16431597228220055
21 22 -0.7160403957534319
51 81 -1.9153230255223146
51 52 -1.7730059035224346
891 861 0.9601835168202144
891 892 0.5578749495570653
22 52 -1.560564210408747
22 892 -0.8967651802338944
22 23 0.3988080131231165
52 82 -2.0307720959859528
52 53 -0.04827522712754684
892 862 0.387146954469446
892 893 -0.948531291001247
23 53 -0.48104956339636684
23 893 -0.7721978949400821
23 24 0.7606044114405021
53 83 -0.31392952669129337
53 54 -0.4733643021384295
893 863 -1.0511184335478734
893 894 0.5647876618028717
24 54 -0.4526008477859229
24 894 0.38914770569279405
24 25 -1.1665889151676443
54 84 0.4503509345802084
54 55 -0.7284333019827905
894 864 1.0322478674883226
894 895 1.3797757978298455
25 55 0.36231603254453587
25 895 1.0385860762705645
25 26 -0.5363173235128607
55 85 -1.5088928896667302
55 56 1.3424226228048257
895 865 -0.8422167809480989
895 896 -1.1989859735442805
26 56 1.0629819618672636
26 896 0.420428396765833
26 27 -0.7420606263119776
56 86 0.3506106132536105
56 57 0.6997733128728476
896 866 0.3667311529001208
896 897 -0.21615338452747448
27 57 0.953693351178107
27 897 0.7617539238790818
27 28 0.530463557742128
57 87 -0.3047520112129278
57 58 -0.5979641739174544
897 867 0.6567508108246007
897 898 -0.8809483806073032
28 58 1.0625153464258204
28 898 -0.3344819313822954
28 29 1.7830454173848929
58 88 0.5182459947406268
58 59 1.409924699944962
898 868 0.6733091253409371
898 899 -2.43060202577847
29 59 1.0108083533656862
29 899 0.17214166565797295
59 89 -0.4143290244389651
59 60 0.8511936066469323
899 869 -2.1581447044232442
899 900 0.11895297227025636
60 90 -0.3329635425502753
900 870 -0.22890863513812457
61 91 -0.6282119902784495
61 62 0.9721922778462346
