32 31
1 2 0.8734294027918162
2 3 0.968540662820932
3 4 0.86919454021392
4 5 0.530855691555599
5 6 0.2327283279772907
6 7 0.011398804277429897
7 8 0.4304688182924905
8 9 0.4023513600373648
9 10 0.5226746713525696
10 11 0.47839179580240243
11 12 0.5553564738223304
12 13 0.5433860175425403
13 14 0.760895575602929
14 15 0.7123745740820913
15 16 0.6196820961034396
16 17 0.4260917704761922
17 18 0.2890750280180877
18 19 0.9738552412004462
19 20 0.33377404551067036
20 21 0.21880106081982797
21 22 0.06580838778721143
22 23 0.9828705465534338
23 24 0.12785571292503184
24 25 0.32213079320417937
25 26 0.07094284475019874
26 27 0.22476993896804542
27 28 0.3936349149436049
28 29 0.8961450048806352
29 30 0.34546161199786707
30 31 0.9847494372852713
31 32 0.028732048963295398
